-1.964115311303286580e+04,1.898067648912500226e+04,-6.926908418198911932e+03
-1.368937998025721026e+04,2.356596102867914669e+04,-1.153991425254770547e+03
-1.755840516943685361e+04,2.206141463624552853e+04,-4.779870992134033258e+03
8.081614800977737104e+03,3.140677521119539597e+04,7.887401277280412614e+03
-1.826889110361901476e+04,1.770566417864838149e+04,-6.179262620493015675e+03
-2.630746350488248936e+04,1.615822829502197601e+04,-9.737260142704462851e+03
5.424773208353747577e+03,3.107354371036952580e+04,9.497447606994237503e+03
-1.519850133769483364e+04,2.174652085629489011e+04,-3.048477932672070892e+03
-2.432411086691551827e+04,1.490671213392048594e+04,-9.002091001614853667e+03
4.319343159688535707e+03,3.228942924880753708e+04,1.044023629898753097e+04
-9.134838936537895279e+03,2.906832496202052062e+04,4.688135896175447670e+03
1.044350462513159619e+04,2.984097303765402467e+04,5.271666640451336207e+03
-9.793313642916671597e+03,2.866307352294300654e+04,4.044384020900819905e+03
-2.002668718895269194e+04,1.571176653064320271e+04,-7.415173235552984806e+03
-6.307329113764478279e+03,3.072856288173368739e+04,7.226087886394007000e+03
-2.630746350488248936e+04,1.615822829502197601e+04,-9.737260142704462851e+03
-2.083657421308259654e+04,1.758159512344019095e+04,-7.700562144625122528e+03
-1.124153567719503371e+04,2.787362584255371985e+04,2.518355373707277977e+03
-7.149609764605107557e+03,2.883172790770714346e+04,5.878465505250307615e+03
-2.500709578266397511e+04,1.520946800450613409e+04,-9.255265038248895507e+03
2.828343647710256118e+04,1.458327696188041591e+04,-1.059209792009663215e+04
-2.446007010174429524e+04,4.282326828072510580e+03,-1.906158628114268822e+03
-2.487381459263490251e+04,1.318287250928783578e+04,-8.826392584124221685e+03
-2.443848761106638995e+04,7.131744425840414806e+03,-4.769392807488973631e+03
-2.504204969506976340e+04,1.026673420048398839e+04,-7.758549098168558885e+03
-2.497829482390810517e+04,1.321592921785904218e+04,-8.842955682619993240e+03
